STATION;NAME;LATITUDE;LONGITUDE;DATE;PRCP;PRCP_ATTRIBUTES;SNOW;SNOW_ATTRIBUTES;SNWD;SNWD_ATTRIBUTES;TAVG;TAVG_ATTRIBUTES;TMAX;TMAX_ATTRIBUTES;TMIN;TMIN_ATTRIBUTES;TOBS;TOBS_ATTRIBUTES
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;31/01/2014;13.2;,,7,0800;84.0;,,7,;76.0;,,7,0800;;;2.8;,,7;-3.3;,,7;-3.3;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;01/02/2014;;;;;;;;;-1.7;,,7;-6.1;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;02/02/2014;;;;;;;;;-2.8;,,7;-12.2;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;03/02/2014;;;74.0;,,7,;152.0;,,7,0800;;;-1.1;,,7;-14.4;,,7;-5.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;04/02/2014;7.1;,,7,0800;58.0;,,7,;203.0;,,7,0800;;;0.0;,,7;-8.3;,,7;-6.7;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;05/02/2014;0.5;,,7,0800;8.0;,,7,;203.0;,,7,0800;;;-3.3;,,7;-12.8;,,7;-10.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;06/02/2014;0.0;,,7,0800;0.0;,,7,;178.0;,,7,0800;;;-2.2;,,7;-11.1;,,7;-6.1;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;07/02/2014;3.0;,,7,0800;71.0;,,7,;229.0;,,7,0800;;;1.7;,,7;-7.8;,,7;-3.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;08/02/2014;;;;;;;;;2.8;,,7;-4.4;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;09/02/2014;;;;;;;;;5.0;,,7;-2.8;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;10/02/2014;;;79.0;,,7,;254.0;,,7,0800;;;5.6;,,7;0.0;,,7;0.0;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;11/02/2014;2.8;,,7,0800;0.0;T,,7,;203.0;,,7,0800;;;3.3;,,7;-6.1;,,7;-5.0;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;12/02/2014;0.0;,,7,0800;0.0;,,7,;203.0;,,7,0800;;;3.9;,,7;-5.6;,,7;-2.2;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;13/02/2014;0.0;,,7,0800;0.0;,,7,;203.0;,,7,0800;;;6.7;,,7;-4.4;,,7;3.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;14/02/2014;0.0;,,7,0800;0.0;,,7,;178.0;,,7,0800;;;8.9;,,7;0.0;,,7;1.7;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;15/02/2014;;;;;;;;;6.1;,,7;0.6;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;16/02/2014;;;;;;;;;10.6;,,7;4.4;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;17/02/2014;;;0.0;,,7,;127.0;,,7,0800;;;11.7;,,7;-3.3;,,7;0.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;18/02/2014;0.0;,,7,0800;0.0;,,7,;127.0;,,7,0800;;;9.4;,,7;-2.8;,,7;3.3;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;19/02/2014;0.0;,,7,0800;0.0;,,7,;102.0;,,7,0800;;;11.7;,,7;-0.6;,,7;3.3;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;20/02/2014;1.0;,,7,0800;10.0;,,7,;102.0;,,7,0800;;;10.0;,,7;-8.9;,,7;-6.7;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;21/02/2014;0.0;,,7,0800;0.0;,,7,;102.0;,,7,0800;;;-0.6;,,7;-9.4;,,7;-3.3;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;22/02/2014;;;;;;;;;6.1;,,7;-6.1;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;23/02/2014;;;;;;;;;7.2;,,7;-3.9;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;24/02/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;10.6;,,7;-1.7;,,7;3.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;25/02/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;12.8;,,7;-1.1;,,7;3.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;26/02/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;13.3;,,7;-0.6;,,7;1.7;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;27/02/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;11.7;,,7;-1.7;,,7;5.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;28/02/2014;4.8;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;5.6;,,7;0.0;,,7;1.7;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;01/03/2014;7.6;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;7.2;,,7;0.0;,,7;3.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;02/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;7.8;,,7;0.0;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;03/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;9.4;,,7;0.0;,,7;2.8;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;04/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;10.0;,,7;0.0;,,7;3.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;05/03/2014;0.5;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;10.0;,,7;-2.8;,,7;1.1;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;06/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;8.9;,,7;-2.8;,,7;3.3;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;07/03/2014;1.3;,,7,0800;0.0;T,,7,;0.0;,,7,0800;;;12.8;,,7;0.0;,,7;0.0;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;08/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;3.9;,,7;-2.2;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;09/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;7.8;,,7;-2.8;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;10/03/2014;0.5;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;13.3;,,7;-2.2;,,7;3.3;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;11/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;15.6;,,7;-0.6;,,7;-0.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;12/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;6.1;,,7;-6.7;,,7;-6.1;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;13/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;7.8;,,7;-6.1;,,7;0.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;14/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;10.6;,,7;-1.1;,,7;1.1;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;15/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;12.2;,,7;-0.6;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;16/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;6.7;,,7;-4.4;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;17/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;10.0;,,7;-3.9;,,7;3.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;18/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;13.9;,,7;-6.1;,,7;-4.4;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;19/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;4.4;,,7;-7.2;,,7;-5.0;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;20/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;7.8;,,7;-6.1;,,7;-0.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;21/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;11.1;,,7;-1.7;,,7;4.4;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;22/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;12.8;,,7;1.7;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;23/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;9.4;,,7;-3.3;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;24/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;12.2;,,7;-2.8;,,7;1.7;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;25/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;12.2;,,7;-1.1;,,7;4.4;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;26/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;15.6;,,7;1.7;,,7;6.7;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;27/03/2014;0.5;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;10.6;,,7;;;0.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;28/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;7.8;,,7;-1.7;,,7;0.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;29/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;9.4;,,7;-1.7;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;30/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;12.8;,,7;1.7;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;31/03/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;13.3;,,7;-3.9;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;01/04/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;10.0;,,7;-0.6;,,7;5.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;02/04/2014;0.0;T,,7,0800;5.0;,,7,;0.0;,,7,0800;;;11.1;,,7;-1.1;,,7;-1.1;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;03/04/2014;0.3;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;5.6;,,7;-4.4;,,7;-3.3;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;04/04/2014;;;;;;;;;8.3;,,7;-3.3;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;05/04/2014;;;;;;;;;8.9;,,7;0.0;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;06/04/2014;;;;;;;;;10.6;,,7;-2.2;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;07/04/2014;;;5.0;,,7,;0.0;,,7,0800;;;10.6;,,7;-1.1;,,7;0.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;08/04/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;11.7;,,7;0.6;,,7;3.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;09/04/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;16.1;,,7;3.9;,,7;10.0;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;10/04/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;20.0;,,7;7.8;,,7;10.0;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;11/04/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;19.4;,,7;4.4;,,7;11.1;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;12/04/2014;;;;;;;;;21.1;,,7;8.3;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;13/04/2014;;;;;;;;;17.8;,,7;4.4;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;14/04/2014;;;0.0;T,,7,;0.0;,,7,0800;;;4.4;,,7;-8.3;,,7;-7.2;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;15/04/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;3.3;,,7;-7.2;,,7;0.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;16/04/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;12.8;,,7;-1.7;,,7;5.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;17/04/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;11.7;,,7;1.1;,,7;5.0;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;18/04/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;15.6;,,7;5.0;,,7;10.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;19/04/2014;;;;;;;;;21.1;,,7;7.8;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;20/04/2014;;;;;;;;;14.4;,,7;3.9;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;21/04/2014;;;0.0;,,7,;0.0;,,7,0800;;;18.9;,,7;3.9;,,7;10.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;22/04/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;20.6;,,7;8.3;,,7;12.2;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;23/04/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;19.4;,,7;7.8;,,7;9.4;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;24/04/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;13.3;,,7;-2.8;,,7;3.3;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;25/04/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;15.0;,,7;2.8;,,7;9.4;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;26/04/2014;;;;;;;;;20.0;,,7;9.4;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;27/04/2014;;;;;;;;;13.3;,,7;-0.6;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;28/04/2014;;;0.0;,,7,;0.0;,,7,0800;;;7.8;,,7;-1.7;,,7;2.8;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;29/04/2014;0.0;T,,7,0800;0.0;,,7,;0.0;,,7,0800;;;7.2;,,7;-2.8;,,7;0.0;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;30/04/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;8.3;,,7;-1.1;,,7;1.7;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;01/05/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;7.8;,,7;-2.8;,,7;0.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;02/05/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;14.4;,,7;0.6;,,7;8.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;03/05/2014;;;0.0;,,7,;0.0;,,7,0800;;;13.9;,,7;7.2;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;04/05/2014;;;0.0;,,7,;0.0;,,7,0800;;;23.3;,,7;9.4;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;05/05/2014;;;0.0;,,7,;0.0;,,7,0800;;;22.8;,,7;8.9;,,7;14.4;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;06/05/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;22.2;,,7;10.0;,,7;11.7;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;07/05/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;17.8;,,7;5.6;,,7;8.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;08/05/2014;1.0;,,7,0800;0.0;T,,7,;0.0;,,7,0800;;;14.4;,,7;0.0;,,7;3.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;09/05/2014;2.5;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;11.7;,,7;2.2;,,7;6.1;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;10/05/2014;;;0.0;,,7,;0.0;,,7,0800;;;14.4;,,7;6.1;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;11/05/2014;;;0.0;,,7,;0.0;,,7,0800;;;13.9;,,7;1.1;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;12/05/2014;;;157.0;,,7,;;;;;10.6;,,7;-2.2;,,7;-1.1;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;13/05/2014;0.3;,,7,0800;0.0;,,7,;;;;;3.9;,,7;-2.2;,,7;0.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;14/05/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;8.9;,,7;-1.1;,,7;3.3;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;15/05/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;13.3;,,7;3.3;,,7;7.8;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;16/05/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;18.3;,,7;6.7;,,7;13.3;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;17/05/2014;;;0.0;,,7,;0.0;,,7,0800;;;20.6;,,7;8.9;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;18/05/2014;;;0.0;,,7,;0.0;,,7,0800;;;23.3;,,7;11.1;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;19/05/2014;;;0.0;,,7,;0.0;,,7,0800;;;25.0;,,7;10.0;,,7;16.1;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;20/05/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;23.3;,,7;8.9;,,7;15.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;21/05/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;22.8;,,7;11.7;,,7;13.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;22/05/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;21.1;,,7;10.6;,,7;15.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;23/05/2014;0.5;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;21.1;,,7;8.9;,,7;8.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;24/05/2014;;;0.0;,,7,;0.0;,,7,0800;;;18.3;,,7;4.4;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;25/05/2014;;;0.0;,,7,;0.0;,,7,0800;;;18.9;,,7;3.9;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;26/05/2014;;;0.0;,,7,;0.0;,,7,0800;;;11.1;,,7;3.3;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;27/05/2014;;;0.0;,,7,;0.0;,,7,0800;;;19.4;,,7;6.7;,,7;13.3;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;28/05/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;26.1;,,7;12.8;,,7;18.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;29/05/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;28.3;,,7;17.2;,,7;19.4;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;30/05/2014;2.5;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;26.1;,,7;10.6;,,7;11.1;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;31/05/2014;0.5;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;21.7;,,7;10.6;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;01/06/2014;;;0.0;,,7,;0.0;,,7,0800;;;27.2;,,7;13.3;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;02/06/2014;;;0.0;,,7,;0.0;,,7,0800;;;25.6;,,7;10.0;,,7;15.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;03/06/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;27.2;,,7;13.9;,,7;18.3;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;04/06/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;26.7;,,7;10.0;,,7;16.7;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;05/06/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;27.2;,,7;12.2;,,7;15.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;06/06/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;27.2;,,7;11.7;,,7;15.0;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;07/06/2014;;;0.0;,,7,;0.0;,,7,0800;;;27.2;,,7;11.7;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;08/06/2014;;;0.0;,,7,;0.0;,,7,0800;;;27.8;,,7;13.3;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;09/06/2014;;;0.0;,,7,;0.0;,,7,0800;;;18.9;,,7;0.6;,,7;8.3;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;10/06/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;17.2;,,7;8.3;,,7;15.6;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;11/06/2014;0.0;T,,7,0800;0.0;,,7,;0.0;,,7,0800;;;26.1;,,7;11.7;,,7;15.0;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;12/06/2014;1.5;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;25.0;,,7;8.9;,,7;16.1;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;13/06/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;26.1;,,7;11.1;,,7;19.4;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;14/06/2014;;;0.0;,,7,;0.0;,,7,0800;;;27.2;,,7;11.7;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;15/06/2014;;;0.0;,,7,;0.0;,,7,0800;;;21.1;,,7;6.7;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;16/06/2014;;;0.0;,,7,;0.0;,,7,0800;;;23.9;,,7;11.1;,,7;16.7;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;17/06/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;23.9;,,7;13.3;,,7;17.2;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;18/06/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;26.1;,,7;5.6;,,7;11.7;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;19/06/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;21.7;,,7;6.7;,,7;12.2;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;20/06/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;23.9;,,7;9.4;,,7;13.9;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;21/06/2014;;;0.0;,,7,;0.0;,,7,0800;;;27.2;,,7;13.3;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;22/06/2014;;;0.0;,,7,;0.0;,,7,0800;;;26.7;,,7;13.9;,,7;;
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;23/06/2014;;;0.0;,,7,;0.0;,,7,0800;;;26.7;,,7;12.8;,,7;17.2;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;24/06/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;28.9;,,7;11.7;,,7;19.4;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;25/06/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;28.3;,,7;13.9;,,7;21.1;,,7,0800
USC00051443;CEDAREDGE 3 E, CO US;38.90435;-107.89125;26/06/2014;0.0;,,7,0800;0.0;,,7,;0.0;,,7,0800;;;30.0;,,7;13.9;,,7;21.7;,,7,0800
